Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
54,10,1,3,0,0,33,3.843,0.5909465
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,D,O,#,O,O,O,O,P,O
# O,→,→,→,↓,D,→,→,↓,O
# O,↑,O,#,→,→,↑,P,↓,O
# O,↑,←,D,O,O,O,↓,←,O
# O,P,↑,←,#,↓,←,←,#,O
# O,#,D,↑,←,→,↓,D,O,O
# S,→,↓,P,↑,P,→,→,→,E
# O,P,→,→,↑,O,D,O,O,O
# O,O,O,O,O,O,O,O,O,O

55,9,1,5,0,0,29.5,1.773,0.4593514
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,→,→,↓,O,O,O,O
# O,↑,P,O,O,→,→,→,↓,O
# O,↑,←,P,O,D,O,O,→,E
# O,D,↑,←,←,←,←,←,P,O
# O,#,P,#,P,O,D,↑,←,O
# S,→,↓,→,→,→,↓,D,↑,O
# O,D,→,↑,P,#,→,→,↑,O
# O,#,#,D,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

56,10,1,1,0,0,19,4.497,0.5987654
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,→,→,→,→,↓,D,→,E
# O,P,↑,←,←,O,→,→,↑,O
# O,O,O,P,↑,←,←,O,O,O
# O,#,O,→,→,→,↑,O,#,O
# O,D,O,↑,←,←,D,O,#,O
# O,→,→,↓,P,↑,←,←,←,O
# S,↑,#,→,↓,D,#,D,↑,O
# O,P,#,P,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

57,10,1,2,0,0,29,4.728,0.5879629
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,P,O,D,O,P,O,P,O
# O,→,→,→,↓,D,→,→,↓,O
# O,P,O,D,→,→,↑,↓,←,O
# O,↓,←,←,O,D,↓,←,D,O
# O,→,↓,↑,↓,←,←,O,O,O
# O,O,↓,↑,←,O,P,#,O,O
# O,O,→,↓,P,#,#,#,→,E
# O,#,D,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

58,10,1,3,0,0,26.5,4.432,0.6005291
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,↓,P,→,→,→,→,E
# O,↑,D,→,→,↑,P,O,D,O
# O,↑,←,←,O,↓,←,O,O,O
# O,#,P,↑,D,↓,↑,←,D,O
# O,#,O,↑,←,←,D,↑,←,O
# O,O,O,P,O,O,#,#,↑,O
# O,O,P,#,O,→,→,→,↑,O
# S,→,→,→,→,↑,D,O,P,O
# O,O,O,O,O,O,O,O,O,O

59,10,1,0,0,0,20.5,3.951,0.5946502
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,D,→,→,↓,O,O
# S,→,↓,P,→,↑,P,↓,#,O
# O,O,→,→,↑,P,↓,←,P,O
# O,O,D,O,#,#,→,→,↓,O
# O,↓,←,←,←,←,D,↓,←,O
# O,↓,P,#,D,↑,←,←,O,O
# O,→,↓,D,#,→,→,→,→,E
# O,P,→,→,→,↑,D,O,O,O
# O,O,O,O,O,O,O,O,O,O

60,10,1,1,0,0,19.5,4.007,0.5898635
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,→,→,↓,P,O,P,O
# O,↑,D,O,D,→,→,→,↓,O
# O,↑,←,P,↓,←,←,D,↓,O
# O,O,↑,O,↓,P,↑,←,↓,O
# S,→,↑,#,→,↓,D,↑,←,O
# O,P,O,O,P,→,↓,O,D,O
# O,O,O,#,O,O,→,→,↓,O
# O,#,O,#,O,O,D,#,→,E
# O,O,O,O,O,O,O,O,O,O

61,10,1,1,0,0,20,4.038,0.5866013
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,D,O,P,#,O,O,O,O
# O,O,→,→,→,→,↓,O,O,O
# O,P,↑,←,O,#,→,↓,P,O
# O,→,→,↑,D,O,D,→,↓,O
# O,↑,←,←,←,O,O,↓,←,O
# O,P,O,D,↑,←,#,↓,D,O
# O,→,→,→,→,↑,P,→,↓,O
# S,↑,P,#,D,O,O,O,→,E
# O,O,O,O,O,O,O,O,O,O

62,10,1,0,0,0,18,4.481,0.597456
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,→,→,→,→,→,↓,O
# O,O,P,↑,←,←,O,D,↓,O
# O,O,→,→,→,↑,D,O,→,E
# O,O,↑,←,←,←,←,←,D,O
# O,#,P,O,O,O,D,↑,←,O
# O,P,→,→,→,→,↓,D,↑,O
# S,→,↑,P,#,P,→,→,↑,O
# O,O,D,#,#,O,#,O,P,O
# O,O,O,O,O,O,O,O,O,O

63,10,1,4,0,0,19,4.56,0.6157407
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,→,→,↓,D,O,D,O,O
# O,O,↑,P,→,→,→,↓,P,O
# O,#,↑,←,←,←,↓,←,O,O
# S,→,→,↓,P,↑,→,↓,D,O
# O,↓,←,←,→,↑,P,→,↓,O
# O,↓,D,→,↑,D,↓,←,←,O
# O,→,→,↑,D,#,→,↓,P,O
# O,O,P,O,O,#,#,→,→,E
# O,O,O,O,O,O,O,O,O,O

64,10,1,1,0,0,18.5,4.218,0.5909091
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,D,→,→,↓,P,O,O,O
# O,↓,→,↑,P,→,→,↓,#,O
# O,→,↑,D,#,↓,←,←,O,O
# O,P,O,O,O,↓,#,D,→,E
# O,O,↓,←,←,←,O,O,↑,O
# O,↓,←,D,O,P,O,→,↑,O
# O,↓,P,→,→,→,→,↑,D,O
# O,→,→,↑,D,#,P,#,O,O
# O,O,O,O,O,O,O,O,O,O

65,10,1,2,0,0,14.5,4.159,0.5935673
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,D,O,O,O,P,→,→,→,E
# S,↓,P,O,O,→,↑,D,O,O
# O,→,→,↓,P,↑,←,←,P,O
# O,D,↓,←,O,O,D,↑,←,O
# O,↓,←,O,#,O,→,→,↑,O
# O,→,↓,D,O,→,↑,D,O,O
# O,P,→,→,→,↑,P,O,O,O
# O,#,#,O,#,O,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

66,10,1,3,0,0,31,4.632,0.603395
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,↓,P,O,O,O,O
# O,D,↓,←,←,#,O,D,#,O
# O,↓,←,#,D,→,→,↓,D,O
# O,↓,P,O,O,↑,P,→,↓,O
# O,→,↓,O,O,↑,←,P,→,E
# O,↓,←,D,#,D,↑,O,O,O
# O,↓,P,O,→,→,↑,O,O,O
# O,→,→,→,↑,P,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

67,10,1,0,0,0,18.5,4.052,0.5972222
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,→,→,↓,P,O,O
# O,O,#,→,↑,D,→,↓,O,O
# O,P,→,↑,D,O,P,↓,O,O
# O,→,↑,D,↓,←,←,←,#,O
# O,↑,P,O,↓,O,O,#,→,E
# O,↑,←,↓,←,D,O,#,↑,O
# O,D,↑,↓,P,→,→,→,↑,O
# S,→,↑,→,→,↑,P,O,D,O
# O,O,O,O,O,O,O,O,O,O

68,10,1,1,0,0,19.5,4.393,0.6190476
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,D,→,→,↓,P,O,#,O
# O,P,→,↑,P,→,→,→,↓,O
# O,→,↑,↓,←,←,P,O,↓,O
# O,↑,←,←,D,↑,←,O,↓,O
# O,O,#,D,#,O,↑,←,→,E
# O,#,O,O,O,#,P,↑,D,O
# O,O,→,→,↓,P,→,↑,O,O
# S,→,↑,D,→,→,↑,D,O,O
# O,O,O,O,O,O,O,O,O,O

69,10,1,3,0,0,25.5,4.246,0.5921568
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,D,O,→,→,↓,P,O,O
# O,P,→,→,↑,D,→,↓,D,O
# O,→,↑,O,↓,←,#,→,→,E
# O,↑,←,O,↓,↑,←,O,O,O
# O,D,↑,←,←,P,↑,←,#,O
# O,O,P,#,O,#,D,↑,←,O
# O,D,→,→,→,→,↓,P,↑,O
# S,→,↑,O,P,#,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

70,10,1,1,0,0,17,4.303,0.5950617
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,P,#,O,O,P,O,O,O
# S,→,→,→,→,→,→,→,↓,O
# O,O,O,P,O,D,#,D,↓,O
# O,↓,←,←,O,O,↓,←,←,O
# O,↓,#,↑,P,↓,←,P,O,O
# O,↓,O,↑,←,←,D,#,→,E
# O,→,↓,D,O,P,→,→,↑,O
# O,D,→,→,→,→,↑,D,O,O
# O,O,O,O,O,O,O,O,O,O

71,10,1,1,0,0,30,4.377,0.5987654
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,→,→,→,→,→,↓,O
# O,→,→,↑,D,↓,←,←,↓,O
# O,↑,D,↓,←,←,P,↑,→,E
# O,↑,←,←,P,O,→,↑,D,O
# O,P,O,P,O,O,↑,#,#,O
# O,→,↓,O,#,→,↑,D,O,O
# S,↑,↓,D,→,↑,P,O,O,O
# O,D,→,→,↑,P,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

72,10,1,0,0,0,17.5,4.419,0.6472663
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,O,P,O,O,O
# O,#,O,#,D,→,→,↓,P,O
# O,#,P,O,→,↑,D,→,↓,O
# O,D,→,→,↑,O,#,D,↓,O
# O,#,↑,←,P,↓,←,←,←,O
# O,O,D,↑,←,→,→,↓,P,O
# S,→,↓,P,↑,D,O,→,↓,O
# O,O,→,→,↑,O,O,O,→,E
# O,O,O,O,O,O,O,O,O,O

73,10,1,0,0,0,16,4.189,0.5912699
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,O,O,→,→,↓,O
# O,O,D,O,D,→,↑,P,↓,O
# O,P,→,→,→,↑,P,↓,←,O
# O,→,↑,D,O,O,↓,←,D,O
# O,↑,P,O,O,O,↓,P,O,O
# O,↑,←,←,O,#,→,↓,#,O
# O,#,D,↑,O,O,O,→,↓,O
# S,→,→,↑,P,O,#,D,→,E
# O,O,O,O,O,O,O,O,O,O

74,10,1,0,0,0,19.5,4.422,0.5867137
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,P,→,→,↓,P,O
# O,D,O,O,→,↑,D,↓,O,O
# O,→,→,→,↑,↓,←,←,→,E
# S,↑,P,O,D,→,↓,P,↑,O
# O,#,#,D,↓,←,←,O,↑,O
# O,↓,←,←,←,#,O,#,↑,O
# O,↓,D,O,P,O,P,→,↑,O
# O,→,→,→,→,→,→,↑,D,O
# O,O,O,O,O,O,O,O,O,O

75,10,1,3,0,0,17.5,4.151,0.6005291
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,→,→,↓,P,#,#,O
# O,O,→,↑,P,→,↓,D,O,O
# O,#,↑,↓,←,P,→,→,↓,O
# O,P,↑,←,↑,←,←,↓,←,O
# O,#,O,D,O,D,↑,↓,D,O
# O,O,P,O,P,#,↑,→,↓,O
# O,→,→,→,→,→,↑,O,→,E
# S,↑,D,O,O,D,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

76,10,1,2,0,0,20.5,4.064,0.6527778
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,P,→,→,↓,P,→,↓,O
# O,D,→,↑,P,→,→,↑,↓,O
# O,→,↑,D,O,P,#,D,↓,O
# O,↑,↓,←,←,←,O,↓,←,O
# O,↑,←,P,O,↑,←,↓,→,E
# O,#,D,O,#,D,↑,→,↑,O
# O,O,O,#,→,→,↑,D,O,O
# S,→,→,→,↑,P,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

77,10,1,0,0,0,19.5,4.014,0.5832792
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,P,→,→,→,→,→,↓,P,O
# O,→,↑,D,O,O,D,→,↓,O
# O,↑,O,#,O,O,O,O,→,E
# O,↑,←,D,#,D,#,O,#,O
# O,P,↑,←,P,↓,←,←,O,O
# S,↓,O,↑,←,←,P,↑,←,O
# O,→,→,→,↓,P,#,D,↑,O
# O,D,O,O,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

78,10,1,1,0,0,15,4.25,0.5968254
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,#,#,O,→,→,↓,P,O
# O,↓,D,O,P,↑,P,→,↓,O
# O,→,→,→,↓,↑,←,D,↓,O
# O,P,O,D,↓,P,↑,O,↓,O
# O,O,↓,←,←,#,↑,O,↓,O
# O,O,↓,D,→,→,↑,D,↓,O
# O,O,→,→,↑,P,#,O,→,E
# O,O,#,O,O,O,O,O,D,O
# O,O,O,O,O,O,O,O,O,O

79,10,1,0,0,0,18.5,4.534,0.5864734
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,→,→,↓,→,→,→,E
# O,↑,D,O,P,↓,↑,P,O,O
# O,↑,←,D,↓,←,↑,←,D,O
# S,→,↑,↓,←,O,O,↑,←,O
# O,P,↓,←,P,O,#,P,↑,O
# O,#,↓,D,O,O,O,→,↑,O
# O,O,→,↓,P,→,→,↑,D,O
# O,#,#,→,→,↑,D,#,O,O
# O,O,O,O,O,O,O,O,O,O

80,10,1,1,0,0,16,4.362,0.5898635
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,D,O,→,→,→,→,↓,O
# O,→,↓,P,↑,D,#,O,↓,O
# O,D,↓,O,↑,←,D,O,→,E
# O,↓,←,O,O,↑,←,P,O,O
# O,↓,P,O,#,O,↑,O,O,O
# O,→,→,→,↓,D,↑,O,O,O
# O,P,O,D,→,→,↑,P,#,O
# O,O,O,#,#,P,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

81,10,1,0,0,0,15,4.218,0.5946502
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,P,O,#,O,O,#,→,E
# O,→,↓,D,O,O,#,D,↑,O
# O,P,→,↓,O,→,→,→,↑,O
# O,O,D,↓,O,↑,P,#,O,O
# O,↓,←,←,P,↑,←,←,←,O
# O,↓,P,O,→,→,↓,P,↑,O
# O,→,→,→,↑,D,→,→,↑,O
# O,D,O,#,O,O,O,D,O,O
# O,O,O,O,O,O,O,O,O,O

82,10,1,2,0,0,29.5,4.571,0.5896877
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,D,→,↓,O,O,#,#,O
# O,→,↓,↑,→,↓,D,O,P,O
# O,#,→,↑,P,→,→,→,↓,O
# O,#,P,↓,←,←,←,←,←,O
# O,O,↓,←,D,O,P,O,D,O
# O,O,↓,O,O,O,O,O,→,E
# O,D,→,→,→,↓,D,→,↑,O
# O,#,P,O,O,→,→,↑,P,O
# O,O,O,O,O,O,O,O,O,O

83,10,1,2,0,0,22,4.144,0.5946502
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,→,→,↓,D,#,O,O
# S,→,→,↑,P,→,↓,P,O,O
# O,O,↓,←,←,P,↓,→,↓,O
# O,↓,←,P,↑,←,←,↑,→,E
# O,↓,D,O,D,O,#,↑,D,O
# O,→,↓,O,O,D,#,↑,O,O
# O,D,→,→,→,↓,P,↑,#,O
# O,#,P,O,O,→,→,↑,O,O
# O,O,O,O,O,O,O,O,O,O

84,10,1,2,0,0,18.5,4.351,0.6502057
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,↓,#,D,O,O,P,O,O
# O,O,→,→,↓,P,→,→,↓,O
# O,#,P,O,→,→,↑,D,↓,O
# O,#,O,↓,←,←,D,↓,←,O
# O,D,↓,←,P,↑,←,←,O,O
# O,↓,←,P,O,D,O,O,O,O
# O,→,→,→,→,→,↓,D,O,O
# O,P,#,O,O,#,→,→,→,E
# O,O,O,O,O,O,O,O,O,O

85,9,1,4,0,0,29.5,2.009,0.5202018
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,↓,D,#,O,D,O
# O,O,O,P,→,↓,#,→,→,E
# O,O,P,O,P,↓,O,↑,P,O
# O,↓,←,P,↓,←,#,↑,←,O
# O,↓,↑,←,←,D,O,O,↑,O
# O,→,↓,D,#,O,#,→,↑,O
# O,O,→,↓,P,→,→,↑,D,O
# O,O,O,→,→,↑,D,O,O,O
# O,O,O,O,O,O,O,O,O,O

86,10,1,1,0,0,17,4.05,0.6190476
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,→,→,→,→,→,↓,O
# O,↑,D,O,O,↓,←,←,←,O
# O,↑,←,←,←,↓,D,#,P,O
# O,P,#,P,↑,→,→,↓,#,O
# O,→,→,→,↑,↓,←,←,→,E
# O,↑,D,↓,←,←,#,P,↑,O
# S,↑,↓,←,#,#,#,O,↑,O
# O,D,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

87,10,1,0,0,0,19.5,4.182,0.6020334
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,↓,P,→,→,↓,O
# O,O,O,O,→,→,↑,D,↓,O
# O,#,D,O,P,O,P,↓,←,O
# O,↓,←,P,↓,←,←,←,D,O
# O,↓,↑,↓,←,D,#,#,O,O
# O,↓,↑,←,P,#,O,#,O,O
# O,→,↓,D,→,→,→,→,↓,O
# O,O,→,→,↑,P,O,D,→,E
# O,O,O,O,O,O,O,O,O,O

88,10,1,0,0,0,20,4.425,0.5921568
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,→,→,↓,P,O,O
# O,P,→,→,↑,D,→,→,↓,O
# O,→,↑,D,O,O,O,D,↓,O
# S,↑,P,O,#,#,#,↓,←,O
# O,O,O,D,O,D,↓,←,O,O
# O,↓,←,←,←,←,←,P,→,E
# O,↓,P,O,P,#,D,#,↑,O
# O,→,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

89,10,1,1,0,0,18,4.192,0.5840043
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,→,→,→,→,→,↓,D,O
# O,D,↑,←,P,O,O,→,↓,O
# O,O,P,↑,←,D,#,P,↓,O
# O,O,O,O,↑,←,←,←,↓,O
# O,P,O,#,D,#,→,↑,↓,O
# S,↓,P,O,→,→,↑,D,↓,O
# O,→,↓,D,↑,P,O,#,↓,O
# O,O,→,→,↑,O,O,O,→,E
# O,O,O,O,O,O,O,O,O,O

90,10,1,1,0,0,16,4.161,0.6111111
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,↓,→,→,↓,P,O,O
# O,O,O,→,↑,D,→,↓,O,O
# O,O,O,P,O,#,D,↓,O,O
# O,O,O,O,D,↓,←,←,O,O
# O,O,O,P,↓,←,D,O,O,O
# O,D,↓,←,←,P,#,#,D,O
# O,O,→,↓,P,→,→,→,→,E
# O,O,O,→,→,↑,P,#,#,O
# O,O,O,O,O,O,O,O,O,O

91,10,1,0,0,0,14.5,4.645,0.6049383
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,P,→,→,↓,O,#,O,O
# O,→,→,↑,D,→,→,↓,P,O
# O,O,#,P,O,D,↓,←,O,O
# O,O,O,O,#,O,↓,O,→,E
# O,#,O,O,D,↓,←,P,↑,O
# O,O,↓,←,←,←,D,→,↑,O
# O,O,↓,D,#,P,→,↑,D,O
# O,O,→,→,→,→,↑,P,O,O
# O,O,O,O,O,O,O,O,O,O

92,10,1,2,0,0,19,4.432,0.6020334
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,→,→,→,→,↓,O,O
# O,↑,P,O,O,D,↓,←,O,O
# O,↑,←,D,#,↓,←,P,O,O
# S,→,↑,O,↓,←,D,→,→,E
# O,#,D,↓,←,P,O,↑,D,O
# O,#,↓,←,P,O,O,↑,←,O
# O,O,↓,P,#,D,O,P,↑,O
# O,#,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

93,10,1,0,0,0,18,4.357,0.6115226
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,P,#,D,O,#,#,→,E
# O,→,↓,O,→,→,↓,P,↑,O
# O,D,→,→,↑,O,↓,→,↑,O
# O,O,P,O,↓,←,←,↑,D,O
# O,O,O,↓,←,O,D,↑,←,O
# O,P,↓,←,P,O,O,D,↑,O
# O,O,↓,D,O,O,#,→,↑,O
# O,#,→,→,→,→,→,↑,P,O
# O,O,O,O,O,O,O,O,O,O

94,10,1,3,0,0,25,4.367,0.600823
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,P,→,→,↓,→,→,→,↓,O
# O,→,↑,D,↓,↑,P,O,↓,O
# S,↑,P,↓,←,↑,←,D,↓,O
# O,P,↓,←,P,O,↑,#,↓,O
# O,↓,←,O,→,↓,↑,D,↓,O
# O,↓,D,→,↑,↓,↑,←,↓,O
# O,→,→,↑,D,→,→,↑,→,E
# O,#,D,O,#,O,P,#,#,O
# O,O,O,O,O,O,O,O,O,O

95,10,1,1,0,0,23.5,4.115,0.6111111
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,↓,D,O,O,P,O,O,O
# O,#,→,↓,P,→,→,↓,P,O
# O,O,O,→,→,↑,D,↓,O,O
# O,O,#,D,↓,←,←,←,O,O
# O,D,↓,←,←,P,O,#,#,O
# O,↓,←,D,O,→,→,→,↓,O
# O,↓,P,O,→,↑,P,O,↓,O
# O,→,→,→,↑,D,O,#,→,E
# O,O,O,O,O,O,O,O,O,O

96,10,1,3,0,0,23.5,4.085,0.5963913
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,→,→,↓,P,→,↓,O,O
# O,→,↑,D,→,→,↑,↓,O,O
# O,↑,D,#,P,O,D,↓,O,O
# O,↑,←,P,O,P,↓,←,#,O
# O,P,↑,O,↓,←,←,D,O,O
# O,→,↑,#,↓,D,O,O,O,O
# S,↑,O,O,→,→,→,↓,D,O
# O,O,O,O,#,P,O,→,→,E
# O,O,O,O,O,O,O,O,O,O

97,10,1,3,0,0,35,4.38,0.654321
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,P,O,O,#,#,O,D,O,O
# O,→,↓,#,#,D,→,→,↓,O
# S,↑,↓,O,O,→,↑,P,↓,O
# O,D,→,↓,P,↑,O,↓,←,O
# O,O,D,→,→,↑,P,↓,→,E
# O,P,#,P,O,D,↓,←,↑,O
# O,↓,←,←,←,←,←,D,↑,O
# O,→,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

98,10,1,1,0,0,19,4.155,0.6157407
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,→,→,↓,P,#,D,O,O
# O,O,↑,D,→,↓,P,→,↓,O
# O,O,↑,←,P,→,→,↑,↓,O
# O,P,#,↑,←,O,P,↓,←,O
# O,→,↓,D,↑,←,↓,←,O,O
# S,↑,→,↓,P,↑,↓,D,#,O
# O,O,O,→,→,↑,→,→,↓,O
# O,O,O,D,#,O,O,D,→,E
# O,O,O,O,O,O,O,O,O,O

99,10,1,0,0,0,18.5,4.434,0.5987654
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,D,O,→,→,↓,D,O,O
# O,P,→,→,↑,P,→,→,↓,O
# O,→,↑,D,↓,←,O,O,↓,O
# O,↑,P,↓,←,↑,O,O,↓,O
# O,↑,←,←,O,↑,D,#,→,E
# O,O,D,O,P,↑,←,#,#,O
# O,P,→,→,↓,D,↑,O,#,O
# S,→,↑,P,→,→,↑,#,O,O
# O,O,O,O,O,O,O,O,O,O

100,10,1,1,0,0,16.5,4.099,0.5925926
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,P,→,→,↓,D,#,O
# O,D,#,→,↑,P,↓,O,O,O
# O,→,→,↑,D,↓,←,O,#,O
# O,↑,P,O,O,→,↓,D,O,O
# O,↑,←,←,#,P,↓,O,O,O
# O,O,D,↑,O,↓,←,D,#,O
# O,→,→,↑,O,↓,P,O,→,E
# S,↑,P,O,O,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

# Final Map (No Stats)
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,→,↓,O,#,D,O
# O,O,P,O,D,↓,O,P,→,E
# O,O,O,↓,←,←,P,→,↑,O
# O,O,O,↓,P,O,→,↑,D,O
# O,O,↓,←,#,→,↑,D,O,O
# O,↓,←,D,O,↑,D,O,#,O
# O,↓,P,O,#,↑,←,P,O,O
# O,→,→,→,→,→,↑,#,O,O
# O,O,O,O,O,O,O,O,O,O

